   2.7600000000000046E-003                       NaN                       NaN
   2.7700000000000047E-003                       NaN                       NaN
   2.7800000000000047E-003                       NaN                       NaN
   2.7900000000000047E-003                       NaN                       NaN
   2.8000000000000047E-003                       NaN                       NaN
   2.8100000000000048E-003                       NaN                       NaN
   2.8200000000000048E-003                       NaN                       NaN
   2.8300000000000048E-003                       NaN                       NaN
   2.8400000000000048E-003                       NaN                       NaN
   2.8500000000000049E-003                       NaN                       NaN
   2.8600000000000049E-003                       NaN                       NaN
   2.8700000000000049E-003                       NaN                       NaN
   2.8800000000000050E-003                       NaN                       NaN
   2.8900000000000050E-003                       NaN                       NaN
   2.9000000000000050E-003                       NaN                       NaN
   2.9100000000000050E-003                       NaN                       NaN
   2.9200000000000051E-003                       NaN                       NaN
   2.9300000000000051E-003                       NaN                       NaN
   2.9400000000000051E-003                       NaN                       NaN
   2.9500000000000051E-003                       NaN                       NaN
   2.9600000000000052E-003                       NaN                       NaN
   2.9700000000000052E-003                       NaN                       NaN
   2.9800000000000052E-003                       NaN                       NaN
   2.9900000000000052E-003                       NaN                       NaN
   3.0000000000000053E-003                       NaN                       NaN
   3.0100000000000053E-003                       NaN                       NaN
   3.0200000000000053E-003                       NaN                       NaN
   3.0300000000000053E-003                       NaN                       NaN
   3.0400000000000054E-003                       NaN                       NaN
   3.0500000000000054E-003                       NaN                       NaN
   3.0600000000000054E-003                       NaN                       NaN
   3.0700000000000055E-003                       NaN                       NaN
   3.0800000000000055E-003                       NaN                       NaN
   3.0900000000000055E-003                       NaN                       NaN
   3.1000000000000055E-003                       NaN                       NaN
   3.1100000000000056E-003                       NaN                       NaN
   3.1200000000000056E-003                       NaN                       NaN
   3.1300000000000056E-003                       NaN                       NaN
   3.1400000000000056E-003                       NaN                       NaN
   3.1500000000000057E-003                       NaN                       NaN
   3.1600000000000057E-003                       NaN                       NaN
   3.1700000000000057E-003                       NaN                       NaN
   3.1800000000000057E-003                       NaN                       NaN
   3.1900000000000058E-003                       NaN                       NaN
   3.2000000000000058E-003                       NaN                       NaN
   3.2100000000000058E-003                       NaN                       NaN
   3.2200000000000058E-003                       NaN                       NaN
   3.2300000000000059E-003                       NaN                       NaN
   3.2400000000000059E-003                       NaN                       NaN
   3.2500000000000059E-003                       NaN                       NaN
   3.2600000000000059E-003                       NaN                       NaN
   3.2700000000000060E-003                       NaN                       NaN
   3.2800000000000060E-003                       NaN                       NaN
   3.2900000000000060E-003                       NaN                       NaN
   3.3000000000000061E-003                       NaN                       NaN
   3.3100000000000061E-003                       NaN                       NaN
   3.3200000000000061E-003                       NaN                       NaN
   3.3300000000000061E-003                       NaN                       NaN
   3.3400000000000062E-003                       NaN                       NaN
   3.3500000000000062E-003                       NaN                       NaN
   3.3600000000000062E-003                       NaN                       NaN
   3.3700000000000062E-003                       NaN                       NaN
   3.3800000000000063E-003                       NaN                       NaN
   3.3900000000000063E-003                       NaN                       NaN
   3.4000000000000063E-003                       NaN                       NaN
   3.4100000000000063E-003                       NaN                       NaN
   3.4200000000000064E-003                       NaN                       NaN
   3.4300000000000064E-003                       NaN                       NaN
   3.4400000000000064E-003                       NaN                       NaN
   3.4500000000000064E-003                       NaN                       NaN
   3.4600000000000065E-003                       NaN                       NaN
   3.4700000000000065E-003                       NaN                       NaN
   3.4800000000000065E-003                       NaN                       NaN
   3.4900000000000066E-003                       NaN                       NaN
   3.5000000000000066E-003                       NaN                       NaN
   3.5100000000000066E-003                       NaN                       NaN
   3.5200000000000066E-003                       NaN                       NaN
   3.5300000000000067E-003                       NaN                       NaN
   3.5400000000000067E-003                       NaN                       NaN
   3.5500000000000067E-003                       NaN                       NaN
   3.5600000000000067E-003                       NaN                       NaN
   3.5700000000000068E-003                       NaN                       NaN
   3.5800000000000068E-003                       NaN                       NaN
   3.5900000000000068E-003                       NaN                       NaN
   3.6000000000000068E-003                       NaN                       NaN
   3.6100000000000069E-003                       NaN                       NaN
   3.6200000000000069E-003                       NaN                       NaN
   3.6300000000000069E-003                       NaN                       NaN
   3.6400000000000069E-003                       NaN                       NaN
   3.6500000000000070E-003                       NaN                       NaN
   3.6600000000000070E-003                       NaN                       NaN
   3.6700000000000070E-003                       NaN                       NaN
   3.6800000000000071E-003                       NaN                       NaN
   3.6900000000000071E-003                       NaN                       NaN
   3.7000000000000071E-003                       NaN                       NaN
   3.7100000000000071E-003                       NaN                       NaN
   3.7200000000000072E-003                       NaN                       NaN
   3.7300000000000072E-003                       NaN                       NaN
   3.7400000000000072E-003                       NaN                       NaN
   3.7500000000000072E-003                       NaN                       NaN
   3.7600000000000073E-003                       NaN                       NaN
   3.7700000000000073E-003                       NaN                       NaN
   3.7800000000000073E-003                       NaN                       NaN
   3.7900000000000073E-003                       NaN                       NaN
   3.8000000000000074E-003                       NaN                       NaN
   3.8100000000000074E-003                       NaN                       NaN
   3.8200000000000074E-003                       NaN                       NaN
   3.8300000000000074E-003                       NaN                       NaN
   3.8400000000000075E-003                       NaN                       NaN
   3.8500000000000075E-003                       NaN                       NaN
   3.8600000000000075E-003                       NaN                       NaN
   3.8700000000000075E-003                       NaN                       NaN
   3.8800000000000076E-003                       NaN                       NaN
   3.8900000000000076E-003                       NaN                       NaN
   3.9000000000000076E-003                       NaN                       NaN
   3.9100000000000072E-003                       NaN                       NaN
   3.9200000000000068E-003                       NaN                       NaN
   3.9300000000000064E-003                       NaN                       NaN
   3.9400000000000060E-003                       NaN                       NaN
   3.9500000000000056E-003                       NaN                       NaN
   3.9600000000000052E-003                       NaN                       NaN
   3.9700000000000048E-003                       NaN                       NaN
   3.9800000000000044E-003                       NaN                       NaN
   3.9900000000000040E-003                       NaN                       NaN
   4.0000000000000036E-003                       NaN                       NaN
   4.0100000000000031E-003                       NaN                       NaN
   4.0200000000000027E-003                       NaN                       NaN
   4.0300000000000023E-003                       NaN                       NaN
   4.0400000000000019E-003                       NaN                       NaN
   4.0500000000000015E-003                       NaN                       NaN
   4.0600000000000011E-003                       NaN                       NaN
   4.0700000000000007E-003                       NaN                       NaN
   4.0800000000000003E-003                       NaN                       NaN
   4.0899999999999999E-003                       NaN                       NaN
   4.0999999999999995E-003                       NaN                       NaN
   4.1099999999999991E-003                       NaN                       NaN
   4.1199999999999987E-003                       NaN                       NaN
   4.1299999999999983E-003                       NaN                       NaN
   4.1399999999999978E-003                       NaN                       NaN
   4.1499999999999974E-003                       NaN                       NaN
   4.1599999999999970E-003                       NaN                       NaN
   4.1699999999999966E-003                       NaN                       NaN
   4.1799999999999962E-003                       NaN                       NaN
   4.1899999999999958E-003                       NaN                       NaN
   4.1999999999999954E-003                       NaN                       NaN
   4.2099999999999950E-003                       NaN                       NaN
   4.2199999999999946E-003                       NaN                       NaN
   4.2299999999999942E-003                       NaN                       NaN
   4.2399999999999938E-003                       NaN                       NaN
   4.2499999999999934E-003                       NaN                       NaN
   4.2599999999999930E-003                       NaN                       NaN
   4.2699999999999926E-003                       NaN                       NaN
   4.2799999999999921E-003                       NaN                       NaN
   4.2899999999999917E-003                       NaN                       NaN
   4.2999999999999913E-003                       NaN                       NaN
   4.3099999999999909E-003                       NaN                       NaN
   4.3199999999999905E-003                       NaN                       NaN
   4.3299999999999901E-003                       NaN                       NaN
   4.3399999999999897E-003                       NaN                       NaN
   4.3499999999999893E-003                       NaN                       NaN
   4.3599999999999889E-003                       NaN                       NaN
   4.3699999999999885E-003                       NaN                       NaN
   4.3799999999999881E-003                       NaN                       NaN
   4.3899999999999877E-003                       NaN                       NaN
   4.3999999999999873E-003                       NaN                       NaN
   4.4099999999999868E-003                       NaN                       NaN
   4.4199999999999864E-003                       NaN                       NaN
   4.4299999999999860E-003                       NaN                       NaN
   4.4399999999999856E-003                       NaN                       NaN
   4.4499999999999852E-003                       NaN                       NaN
   4.4599999999999848E-003                       NaN                       NaN
   4.4699999999999844E-003                       NaN                       NaN
   4.4799999999999840E-003                       NaN                       NaN
   4.4899999999999836E-003                       NaN                       NaN
   4.4999999999999832E-003                       NaN                       NaN
   4.5099999999999828E-003                       NaN                       NaN
   4.5199999999999824E-003                       NaN                       NaN
   4.5299999999999820E-003                       NaN                       NaN
   4.5399999999999816E-003                       NaN                       NaN
   4.5499999999999811E-003                       NaN                       NaN
   4.5599999999999807E-003                       NaN                       NaN
   4.5699999999999803E-003                       NaN                       NaN
   4.5799999999999799E-003                       NaN                       NaN
   4.5899999999999795E-003                       NaN                       NaN
   4.5999999999999791E-003                       NaN                       NaN
   4.6099999999999787E-003                       NaN                       NaN
   4.6199999999999783E-003                       NaN                       NaN
   4.6299999999999779E-003                       NaN                       NaN
   4.6399999999999775E-003                       NaN                       NaN
   4.6499999999999771E-003                       NaN                       NaN
   4.6599999999999767E-003                       NaN                       NaN
   4.6699999999999763E-003                       NaN                       NaN
   4.6799999999999758E-003                       NaN                       NaN
   4.6899999999999754E-003                       NaN                       NaN
   4.6999999999999750E-003                       NaN                       NaN
   4.7099999999999746E-003                       NaN                       NaN
   4.7199999999999742E-003                       NaN                       NaN
   4.7299999999999738E-003                       NaN                       NaN
   4.7399999999999734E-003                       NaN                       NaN
   4.7499999999999730E-003                       NaN                       NaN
   4.7599999999999726E-003                       NaN                       NaN
   4.7699999999999722E-003                       NaN                       NaN
   4.7799999999999718E-003                       NaN                       NaN
   4.7899999999999714E-003                       NaN                       NaN
   4.7999999999999710E-003                       NaN                       NaN
   4.8099999999999705E-003                       NaN                       NaN
   4.8199999999999701E-003                       NaN                       NaN
   4.8299999999999697E-003                       NaN                       NaN
   4.8399999999999693E-003                       NaN                       NaN
   4.8499999999999689E-003                       NaN                       NaN
   4.8599999999999685E-003                       NaN                       NaN
   4.8699999999999681E-003                       NaN                       NaN
   4.8799999999999677E-003                       NaN                       NaN
   4.8899999999999673E-003                       NaN                       NaN
   4.8999999999999669E-003                       NaN                       NaN
   4.9099999999999665E-003                       NaN                       NaN
   4.9199999999999661E-003                       NaN                       NaN
   4.9299999999999657E-003                       NaN                       NaN
   4.9399999999999653E-003                       NaN                       NaN
   4.9499999999999648E-003                       NaN                       NaN
   4.9599999999999644E-003                       NaN                       NaN
   4.9699999999999640E-003                       NaN                       NaN
   4.9799999999999636E-003                       NaN                       NaN
   4.9899999999999632E-003                       NaN                       NaN
   4.9999999999999628E-003                       NaN                       NaN
   5.0099999999999624E-003                       NaN                       NaN
   5.0199999999999620E-003                       NaN                       NaN
   5.0299999999999616E-003                       NaN                       NaN
   5.0399999999999612E-003                       NaN                       NaN
   5.0499999999999608E-003                       NaN                       NaN
   5.0599999999999604E-003                       NaN                       NaN
   5.0699999999999600E-003                       NaN                       NaN
   5.0799999999999595E-003                       NaN                       NaN
   5.0899999999999591E-003                       NaN                       NaN
   5.0999999999999587E-003                       NaN                       NaN
   5.1099999999999583E-003                       NaN                       NaN
   5.1199999999999579E-003                       NaN                       NaN
   5.1299999999999575E-003                       NaN                       NaN
   5.1399999999999571E-003                       NaN                       NaN
   5.1499999999999567E-003                       NaN                       NaN
   5.1599999999999563E-003                       NaN                       NaN
   5.1699999999999559E-003                       NaN                       NaN
   5.1799999999999555E-003                       NaN                       NaN
   5.1899999999999551E-003                       NaN                       NaN
   5.1999999999999547E-003                       NaN                       NaN
   5.2099999999999543E-003                       NaN                       NaN
   5.2199999999999538E-003                       NaN                       NaN
   5.2299999999999534E-003                       NaN                       NaN
   5.2399999999999530E-003                       NaN                       NaN
   5.2499999999999526E-003                       NaN                       NaN
   5.2599999999999522E-003                       NaN                       NaN
   5.2699999999999518E-003                       NaN                       NaN
   5.2799999999999514E-003                       NaN                       NaN
   5.2899999999999510E-003                       NaN                       NaN
   5.2999999999999506E-003                       NaN                       NaN
   5.3099999999999502E-003                       NaN                       NaN
   5.3199999999999498E-003                       NaN                       NaN
   5.3299999999999494E-003                       NaN                       NaN
   5.3399999999999490E-003                       NaN                       NaN
   5.3499999999999485E-003                       NaN                       NaN
   5.3599999999999481E-003                       NaN                       NaN
   5.3699999999999477E-003                       NaN                       NaN
   5.3799999999999473E-003                       NaN                       NaN
   5.3899999999999469E-003                       NaN                       NaN
   5.3999999999999465E-003                       NaN                       NaN
   5.4099999999999461E-003                       NaN                       NaN
   5.4199999999999457E-003                       NaN                       NaN
   5.4299999999999453E-003                       NaN                       NaN
   5.4399999999999449E-003                       NaN                       NaN
   5.4499999999999445E-003                       NaN                       NaN
   5.4599999999999441E-003                       NaN                       NaN
   5.4699999999999437E-003                       NaN                       NaN
   5.4799999999999432E-003                       NaN                       NaN
   5.4899999999999428E-003                       NaN                       NaN
   5.4999999999999424E-003                       NaN                       NaN
   5.5099999999999420E-003                       NaN                       NaN
   5.5199999999999416E-003                       NaN                       NaN
   5.5299999999999412E-003                       NaN                       NaN
   5.5399999999999408E-003                       NaN                       NaN
   5.5499999999999404E-003                       NaN                       NaN
   5.5599999999999400E-003                       NaN                       NaN
   5.5699999999999396E-003                       NaN                       NaN
   5.5799999999999392E-003                       NaN                       NaN
   5.5899999999999388E-003                       NaN                       NaN
   5.5999999999999384E-003                       NaN                       NaN
   5.6099999999999380E-003                       NaN                       NaN
   5.6199999999999375E-003                       NaN                       NaN
   5.6299999999999371E-003                       NaN                       NaN
   5.6399999999999367E-003                       NaN                       NaN
   5.6499999999999363E-003                       NaN                       NaN
   5.6599999999999359E-003                       NaN                       NaN
   5.6699999999999355E-003                       NaN                       NaN
   5.6799999999999351E-003                       NaN                       NaN
   5.6899999999999347E-003                       NaN                       NaN
   5.6999999999999343E-003                       NaN                       NaN
   5.7099999999999339E-003                       NaN                       NaN
   5.7199999999999335E-003                       NaN                       NaN
   5.7299999999999331E-003                       NaN                       NaN
   5.7399999999999327E-003                       NaN                       NaN
   5.7499999999999322E-003                       NaN                       NaN
   5.7599999999999318E-003                       NaN                       NaN
   5.7699999999999314E-003                       NaN                       NaN
   5.7799999999999310E-003                       NaN                       NaN
   5.7899999999999306E-003                       NaN                       NaN
   5.7999999999999302E-003                       NaN                       NaN
   5.8099999999999298E-003                       NaN                       NaN
   5.8199999999999294E-003                       NaN                       NaN
   5.8299999999999290E-003                       NaN                       NaN
   5.8399999999999286E-003                       NaN                       NaN
   5.8499999999999282E-003                       NaN                       NaN
   5.8599999999999278E-003                       NaN                       NaN
   5.8699999999999274E-003                       NaN                       NaN
   5.8799999999999270E-003                       NaN                       NaN
   5.8899999999999265E-003                       NaN                       NaN
   5.8999999999999261E-003                       NaN                       NaN
   5.9099999999999257E-003                       NaN                       NaN
   5.9199999999999253E-003                       NaN                       NaN
   5.9299999999999249E-003                       NaN                       NaN
   5.9399999999999245E-003                       NaN                       NaN
   5.9499999999999241E-003                       NaN                       NaN
   5.9599999999999237E-003                       NaN                       NaN
   5.9699999999999233E-003                       NaN                       NaN
   5.9799999999999229E-003                       NaN                       NaN
   5.9899999999999225E-003                       NaN                       NaN
   5.9999999999999221E-003                       NaN                       NaN
   6.0099999999999217E-003                       NaN                       NaN
   6.0199999999999212E-003                       NaN                       NaN
   6.0299999999999208E-003                       NaN                       NaN
   6.0399999999999204E-003                       NaN                       NaN
   6.0499999999999200E-003                       NaN                       NaN
   6.0599999999999196E-003                       NaN                       NaN
   6.0699999999999192E-003                       NaN                       NaN
   6.0799999999999188E-003                       NaN                       NaN
   6.0899999999999184E-003                       NaN                       NaN
   6.0999999999999180E-003                       NaN                       NaN
   6.1099999999999176E-003                       NaN                       NaN
   6.1199999999999172E-003                       NaN                       NaN
   6.1299999999999168E-003                       NaN                       NaN
   6.1399999999999164E-003                       NaN                       NaN
   6.1499999999999160E-003                       NaN                       NaN
   6.1599999999999155E-003                       NaN                       NaN
   6.1699999999999151E-003                       NaN                       NaN
   6.1799999999999147E-003                       NaN                       NaN
   6.1899999999999143E-003                       NaN                       NaN
   6.1999999999999139E-003                       NaN                       NaN
   6.2099999999999135E-003                       NaN                       NaN
   6.2199999999999131E-003                       NaN                       NaN
   6.2299999999999127E-003                       NaN                       NaN
   6.2399999999999123E-003                       NaN                       NaN
   6.2499999999999119E-003                       NaN                       NaN
   6.2599999999999115E-003                       NaN                       NaN
   6.2699999999999111E-003                       NaN                       NaN
   6.2799999999999107E-003                       NaN                       NaN
   6.2899999999999102E-003                       NaN                       NaN
   6.2999999999999098E-003                       NaN                       NaN
   6.3099999999999094E-003                       NaN                       NaN
   6.3199999999999090E-003                       NaN                       NaN
   6.3299999999999086E-003                       NaN                       NaN
   6.3399999999999082E-003                       NaN                       NaN
   6.3499999999999078E-003                       NaN                       NaN
   6.3599999999999074E-003                       NaN                       NaN
   6.3699999999999070E-003                       NaN                       NaN
   6.3799999999999066E-003                       NaN                       NaN
   6.3899999999999062E-003                       NaN                       NaN
   6.3999999999999058E-003                       NaN                       NaN
   6.4099999999999054E-003                       NaN                       NaN
   6.4199999999999049E-003                       NaN                       NaN
   6.4299999999999045E-003                       NaN                       NaN
   6.4399999999999041E-003                       NaN                       NaN
   6.4499999999999037E-003                       NaN                       NaN
   6.4599999999999033E-003                       NaN                       NaN
   6.4699999999999029E-003                       NaN                       NaN
   6.4799999999999025E-003                       NaN                       NaN
   6.4899999999999021E-003                       NaN                       NaN
   6.4999999999999017E-003                       NaN                       NaN
   6.5099999999999013E-003                       NaN                       NaN
   6.5199999999999009E-003                       NaN                       NaN
   6.5299999999999005E-003                       NaN                       NaN
   6.5399999999999001E-003                       NaN                       NaN
   6.5499999999998997E-003                       NaN                       NaN
   6.5599999999998992E-003                       NaN                       NaN
   6.5699999999998988E-003                       NaN                       NaN
   6.5799999999998984E-003                       NaN                       NaN
   6.5899999999998980E-003                       NaN                       NaN
   6.5999999999998976E-003                       NaN                       NaN
   6.6099999999998972E-003                       NaN                       NaN
   6.6199999999998968E-003                       NaN                       NaN
   6.6299999999998964E-003                       NaN                       NaN
   6.6399999999998960E-003                       NaN                       NaN
   6.6499999999998956E-003                       NaN                       NaN
   6.6599999999998952E-003                       NaN                       NaN
   6.6699999999998948E-003                       NaN                       NaN
   6.6799999999998944E-003                       NaN                       NaN
   6.6899999999998939E-003                       NaN                       NaN
